name,price,url,rating,image
"Google Pixel Watch 3 Wi-Fi + Bluetooth Wear OS 5.0 Smartwatch (41mm AMOLED Display, Qualcomm SW5100 Cortex M33 co-Processor, Hazel Active Band)",37999,https://www.croma.com/google-pixel-watch-3-wi-fi-+-bluetooth-wear-os-5-0-smartwatch-41mm-amoled-display-qualcomm-sw5100-cortex-m33-co-processor-hazel-active-band-/p/309630,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"FIRE-BOLTT Gladiator Ocean Smartwatch with Bluetooth Calling (49.7mm Display, IP67 Water Resistant, Blue Strap)",1080,https://www.croma.com/fire-boltt-gladiator-ocean-smartwatch-with-bluetooth-calling-49-7mm-display-ip67-water-resistant-blue-strap-/p/305798,4.3,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"boAt Storm Call 3 Smartwatch with Bluetooth Calling (46.48mm HD Display, IP67 Water Resistant, Black Metal Strap)",1549,https://www.croma.com/boat-storm-call-3-smartwatch-with-bluetooth-calling-46-48mm-hd-display-ip67-water-resistant-black-metal-strap-/p/306582,3,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"vivo V29 5G (12GB RAM, 256GB, Space Black)",27499,https://www.croma.com/vivo-v29-5g-12gb-ram-256gb-space-black-/p/301352,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Google Pixel 8 5G (8GB RAM, 128GB, Obsidian)",63999,https://www.croma.com/google-pixel-8-5g-8gb-ram-128gb-obsidian-/p/309147,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 15 Plus (128GB, Pink)",72490,https://www.croma.com/apple-iphone-15-plus-128gb-pink-/p/300775,3.3,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"boAt Enigma X600 Smartwatch with Bluetooth Calling (42mm, AMOLED Display, IP68 Water Resistant, Royal Orange Strap)",3094,https://www.croma.com/boat-enigma-x600-smartwatch-with-bluetooth-calling-42mm-amoled-display-ip68-water-resistant-royal-orange-strap-/p/300453,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple Watch Series 10 GPS with Sport Band - S/M (42mm Retina LTPO3 OLED Display, Silver Aluminium Case)",45490,https://www.croma.com/apple-watch-series-10-gps-with-sport-band-s-m-42mm-retina-ltpo3-oled-display-silver-aluminium-case-/p/309424,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"vivo Y300 Plus 5G (8GB RAM, 128GB, Silk Green)",23999,https://www.croma.com/vivo-y300-plus-5g-8gb-ram-128gb-silk-green-/p/311561,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"vivo X200 Pro 5G (16GB RAM, 512GB, Titanium Gray)",94999,https://www.croma.com/vivo-x200-pro-5g-16gb-ram-512gb-titanium-gray-/p/312432,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"noise ColorFit Victor 2 Smartwatch with AI Voice Assistance (49.78mm AMOLED Display, IP68 Water Resistant, Jet Black Strap)",2499,https://www.croma.com/noise-colorfit-victor-2-smartwatch-with-ai-voice-assistance-49-78mm-amoled-display-ip68-water-resistant-jet-black-strap-/p/309121,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"FIRE-BOLTT Gladiator Ocean Smartwatch with Bluetooth Calling (49.7mm Display, IP67 Water Resistant, Orange Strap)",1080,https://www.croma.com/fire-boltt-gladiator-ocean-smartwatch-with-bluetooth-calling-49-7mm-display-ip67-water-resistant-orange-strap-/p/305801,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Google Pixel Watch 3 Wi-Fi + Bluetooth Wear OS 5.0 Smartwatch (41mm AMOLED Display, Qualcomm SW5100 Cortex M33 co-Processor, Rose Quartz Active Band)",37999,https://www.croma.com/google-pixel-watch-3-wi-fi-+-bluetooth-wear-os-5-0-smartwatch-41mm-amoled-display-qualcomm-sw5100-cortex-m33-co-processor-rose-quartz-active-band-/p/309625,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi Note 14 Pro 5G (8GB RAM, 256GB, Phantom Purple)",25999,https://www.croma.com/redmi-note-14-pro-5g-8gb-ram-256gb-phantom-purple-/p/312115,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"boAt Lunar Tigon Smartwatch with Bluetooth Calling (36.8mm AMOLED Display, IP67 Sweat Resistant, Deep Blue Strap)",2094,https://www.croma.com/boat-lunar-tigon-smartwatch-with-bluetooth-calling-36-8mm-amoled-display-ip67-sweat-resistant-deep-blue-strap-/p/303123,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"boAt Lunar Fit Smartwatch with Bluetooth Calling (36.9mm AMOLED Display, IP67 Water Resistant, Deep Green Strap)",2494,https://www.croma.com/boat-lunar-fit-smartwatch-with-bluetooth-calling-36-9mm-amoled-display-ip67-water-resistant-deep-green-strap-/p/275326,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi Note 14 Pro Plus 5G (12GB RAM, 512GB, Spectre Blue)",34999,https://www.croma.com/redmi-note-14-pro-plus-5g-12gb-ram-512gb-spectre-blue-/p/312122,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 15 Pro (512GB, Blue Titanium)",139900,https://www.croma.com/apple-iphone-15-pro-512gb-blue-titanium-/p/300792,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"OnePlus 13 5G (12GB RAM, 256GB, Black Eclipse)",66999,https://www.croma.com/oneplus-13-5g-12gb-ram-256gb-black-eclipse-/p/312541,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy A35 5G (8GB RAM, 256GB, Awesome Lilac)",28999,https://www.croma.com/samsung-galaxy-a35-5g-8gb-ram-256gb-awesome-lilac-/p/305477,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"oppo Reno13 5G (8GB RAM, 128GB, Luminous Blue)",37999,https://www.croma.com/oppo-reno13-5g-8gb-ram-128gb-luminous-blue-/p/312491,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy Z Fold5 5G (12GB RAM, 1TB, Light Blue)",184999,https://www.croma.com/samsung-galaxy-z-fold5-5g-12gb-ram-1tb-light-blue-/p/275694,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy S24 5G (8GB RAM, 256GB, Marble Gray)",65999,https://www.croma.com/samsung-galaxy-s24-5g-8gb-ram-256gb-marble-gray-/p/303839,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy Z Fold6 5G (12GB RAM, 256GB, Silver Shadow)",149999,https://www.croma.com/samsung-galaxy-z-fold6-5g-12gb-ram-256gb-silver-shadow-/p/308188,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 16 Plus (128GB, White)",81990,https://www.croma.com/apple-iphone-16-plus-128gb-white-/p/309708,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 16 Plus (128GB, Black)",81990,https://www.croma.com/apple-iphone-16-plus-128gb-black-/p/309707,1,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi Note 14 Pro 5G (8GB RAM, 128GB, Titan Black)",23999,https://www.croma.com/redmi-note-14-pro-5g-8gb-ram-128gb-titan-black-/p/312126,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy S25 5G (12GB RAM, 512GB, Icyblue)",92999,https://www.croma.com/samsung-galaxy-s25-5g-12gb-ram-512gb-icyblue-/p/313335,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"boAt Wave Fit Smartwatch with Camera & Music Control (42.92mm HD Display, IP67 Sweat Resistant, Olive Green Strap)",1780,https://www.croma.com/boat-wave-fit-smartwatch-with-camera-music-control-42-92mm-hd-display-ip67-sweat-resistant-olive-green-strap-/p/251573,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi Note 14 Pro Plus 5G (8GB RAM, 256GB, Phantom Purple)",31999,https://www.croma.com/redmi-note-14-pro-plus-5g-8gb-ram-256gb-phantom-purple-/p/312110,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"FIRE-BOLTT Supernova Smartwatch with Bluetooth Calling (45.2mm AMOLED Display, IP67 Water Resistant, Blue Strap)",1699,https://www.croma.com/fire-boltt-supernova-smartwatch-with-bluetooth-calling-45-2mm-amoled-display-ip67-water-resistant-blue-strap-/p/305804,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"realme 14x 5G (6GB RAM, 128GB, Jewel Red)",14999,https://www.croma.com/realme-14x-5g-6gb-ram-128gb-jewel-red-/p/312423,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 14 (128GB, Yellow)",51990,https://www.croma.com/apple-iphone-14-128gb-yellow-/p/270411,4.6,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy A14 5G (6GB RAM, 128GB, Dark Red)",14499,https://www.croma.com/samsung-galaxy-a14-5g-6gb-ram-128gb-dark-red-/p/268115,4.4,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy A25 5G (8GB RAM, 256GB, Yellow)",19994,https://www.croma.com/samsung-galaxy-a25-5g-8gb-ram-256gb-yellow-/p/303402,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"noise NoiseFit Diva Smartwatch with Bluetooth Calling (27.9mm AMOLED Display, IP67 Water Resistant, Black Link Strap)",2999,https://www.croma.com/noise-noisefit-diva-smartwatch-with-bluetooth-calling-27-9mm-amoled-display-ip67-water-resistant-black-link-strap-/p/275307,4.4,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi A3 (4GB RAM, 128GB, Midnight Black)",8294,https://www.croma.com/redmi-a3-4gb-ram-128gb-midnight-black-/p/304904,1,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"FIRE-BOLTT Ninja Fit Pro Smartwatch with Bluetooth Calling (50.8mm LCD HD Display, IP67 Water Resistant, Blue Strap)",1121,https://www.croma.com/fire-boltt-ninja-fit-pro-smartwatch-with-bluetooth-calling-50-8mm-lcd-hd-display-ip67-water-resistant-blue-strap-/p/275335,2.2,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Google Pixel 9 Pro 5G (16GB RAM, 256GB, Obsidian)",99999,https://www.croma.com/google-pixel-9-pro-5g-16gb-ram-256gb-obsidian-/p/309165,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy S25 Ultra 5G (12GB RAM, 256GB, Titanium Whitesilver)",129999,https://www.croma.com/samsung-galaxy-s25-ultra-5g-12gb-ram-256gb-titanium-whitesilver-/p/313333,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Google Pixel Watch 3 Wi-Fi + Bluetooth Wear OS 5.0 Smartwatch (45mm AMOLED Display, Qualcomm SW5100 Cortex M33 co-Processor, Porcelain Active Band)",39999,https://www.croma.com/google-pixel-watch-3-wi-fi-+-bluetooth-wear-os-5-0-smartwatch-45mm-amoled-display-qualcomm-sw5100-cortex-m33-co-processor-porcelain-active-band-/p/309624,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 15 Plus (256GB, Pink)",82490,https://www.croma.com/apple-iphone-15-plus-256gb-pink-/p/300736,1,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"FIRE-BOLTT Dream GPS+Wi-Fi+4G SIM+Bluetooth Android OS Wristphone (51.3mm HD Display, Cortex A7MP CPU, Google Play Store, Midnight Grace Strap)",5167,https://www.croma.com/fire-boltt-dream-gps+wi-fi+4g-sim+bluetooth-android-os-wristphone-51-3mm-hd-display-cortex-a7mp-cpu-google-play-store-midnight-grace-strap-/p/303701,4.4,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Croma STRIDE LB Smartwatch with Activity Tracker (2inches, TFT LCD Display, IP68 Water Resistant, Black Strap)",2799,https://www.croma.com/croma-stride-lb-smartwatch-with-activity-tracker-2inches-tft-lcd-display-ip68-water-resistant-black-strap-/p/301171,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"oppo Reno13 5G (8GB RAM, 128GB, Ivory White)",37999,https://www.croma.com/oppo-reno13-5g-8gb-ram-128gb-ivory-white-/p/312490,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Google Pixel 9 Pro 5G (16GB RAM, 256GB, Porcelain)",99999,https://www.croma.com/google-pixel-9-pro-5g-16gb-ram-256gb-porcelain-/p/309145,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy S25 Plus 5G (12GB RAM, 256GB, Silver Shadow)",99999,https://www.croma.com/samsung-galaxy-s25-plus-5g-12gb-ram-256gb-silver-shadow-/p/313334,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"realme 14 Pro Plus 5G (8GB RAM, 256GB, Pearl White)",31999,https://www.croma.com/realme-14-pro-plus-5g-8gb-ram-256gb-pearl-white-/p/313023,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"FIRE-BOLTT Legacy Smartwatch with Bluetooth Calling (36.32mm AMOLED Display, IP68 Water Resistant, Silver Strap)",2860,https://www.croma.com/fire-boltt-legacy-smartwatch-with-bluetooth-calling-36-32mm-amoled-display-ip68-water-resistant-silver-strap-/p/270988,4.7,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"oppo A3 5G (6GB RAM, 128GB, Nebula Red)",14999,https://www.croma.com/oppo-a3-5g-6gb-ram-128gb-nebula-red-/p/308549,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 16 Plus (256GB, Pink)",91400,https://www.croma.com/apple-iphone-16-plus-256gb-pink-/p/309714,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"oppo F25 Pro 5G (8GB RAM, 256GB, Ocean Blue)",19994,https://www.croma.com/oppo-f25-pro-5g-8gb-ram-256gb-ocean-blue-/p/305041,2,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"vivo V40e 5G (8GB RAM, 128 ROM, Mint Green)",24999,https://www.croma.com/vivo-v40e-5g-8gb-ram-128-rom-mint-green-/p/311012,3,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy S25 5G (12GB RAM, 256GB, Mint)",80999,https://www.croma.com/samsung-galaxy-s25-5g-12gb-ram-256gb-mint-/p/313343,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi Note 14 Pro Plus 5G (8GB RAM, 256GB, Spectre Blue)",31999,https://www.croma.com/redmi-note-14-pro-plus-5g-8gb-ram-256gb-spectre-blue-/p/312125,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Google Pixel 9 5G (12GB RAM, 256GB, Porcelain)",74999,https://www.croma.com/google-pixel-9-5g-12gb-ram-256gb-porcelain-/p/309167,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 16 Plus (128GB, Teal)",81990,https://www.croma.com/apple-iphone-16-plus-128gb-teal-/p/309711,2.3,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi 13 5G (8GB RAM, 128GB, Hawaiian Blue)",13999,https://www.croma.com/redmi-13-5g-8gb-ram-128gb-hawaiian-blue-/p/307693,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"boAt Cosmos Plus Smartwatch with Bluetooth Calling (45.21mm AMOLED Display, IP68 Splash Resistant, Royal Blue Strap)",1994,https://www.croma.com/boat-cosmos-plus-smartwatch-with-bluetooth-calling-45-21mm-amoled-display-ip68-splash-resistant-royal-blue-strap-/p/274840,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy S25 Plus 5G (12GB RAM, 512GB, Navy)",111999,https://www.croma.com/samsung-galaxy-s25-plus-5g-12gb-ram-512gb-navy-/p/313336,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"OnePlus 13R 5G (16GB RAM, 512GB, Astral Trail)",47999,https://www.croma.com/oneplus-13r-5g-16gb-ram-512gb-astral-trail-/p/312539,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Xiaomi 14 CIVI 5G (12GB RAM, 512GB, Shadow Black)",39999,https://www.croma.com/xiaomi-14-civi-5g-12gb-ram-512gb-shadow-black-/p/307343,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"oppo A3 5G (6GB RAM, 128GB, Ocean Blue)",14999,https://www.croma.com/oppo-a3-5g-6gb-ram-128gb-ocean-blue-/p/308550,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"fastrack Dezire FX1 PRO Smartwatch with Bluetooth Calling (36.3mm AMOLED Display, IP68 Water Resistant, Carbon Black Strap)",3299,https://www.croma.com/fastrack-dezire-fx1-pro-smartwatch-with-bluetooth-calling-36-3mm-amoled-display-ip68-water-resistant-carbon-black-strap-/p/308243,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi A3 (3GB RAM, 64GB, Midnight Black)",7294,https://www.croma.com/redmi-a3-3gb-ram-64gb-midnight-black-/p/304901,4.6,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"boAt Wave Play Smartwatch with Camera & Music Control (42.9mm AMOLED Display, IP68 Water Resistant, Active Black Strap)",1594,https://www.croma.com/boat-wave-play-smartwatch-with-camera-music-control-42-9mm-amoled-display-ip68-water-resistant-active-black-strap-/p/261118,4.3,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi Note 14 5G (8GB RAM, 128GB, Titan Black)",18999,https://www.croma.com/redmi-note-14-5g-8gb-ram-128gb-titan-black-/p/312114,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"vivo X200 5G (12GB RAM, 256GB, Natural Green)",65999,https://www.croma.com/vivo-x200-5g-12gb-ram-256gb-natural-green-/p/312431,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Google Pixel 9 Pro 5G (16GB RAM, 256GB, Hazel)",99999,https://www.croma.com/google-pixel-9-pro-5g-16gb-ram-256gb-hazel-/p/309163,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"oppo A78 (8GB RAM, 128GB, Aqua Green)",13994,https://www.croma.com/oppo-a78-8gb-ram-128gb-aqua-green-/p/275428,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"realme C63 4G (4GB RAM, 128GB, Jade Green)",8999,https://www.croma.com/realme-c63-4g-4gb-ram-128gb-jade-green-/p/307984,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"vivo Y58 5G (8GB RAM, 128GB, Himalayan Blue)",17499,https://www.croma.com/vivo-y58-5g-8gb-ram-128gb-himalayan-blue-/p/307611,4.5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"oppo A18 (4GB RAM, 64GB, Glowing Black)",8994,https://www.croma.com/oppo-a18-4gb-ram-64gb-glowing-black-/p/301506,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"FIRE-BOLTT Warrior Smartwatch with Bluetooth Calling (49.7mm TFT HD Display, IP67 Water Resistant, Orange Strap)",1799,https://www.croma.com/fire-boltt-warrior-smartwatch-with-bluetooth-calling-49-7mm-tft-hd-display-ip67-water-resistant-orange-strap-/p/270992,4.5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Redmi Note 14 Pro 5G (8GB RAM, 256GB, Ivy Green)",25999,https://www.croma.com/redmi-note-14-pro-5g-8gb-ram-256gb-ivy-green-/p/312112,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"SAMSUNG Galaxy A35 5G (8GB RAM, 256GB, Awesome Navy)",28999,https://www.croma.com/samsung-galaxy-a35-5g-8gb-ram-256gb-awesome-navy-/p/305479,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"OnePlus 13 5G (16GB RAM, 512GB, Arctic Dawn)",73999,https://www.croma.com/oneplus-13-5g-16gb-ram-512gb-arctic-dawn-/p/312538,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"vivo Y300 5G (8GB RAM, 256GB ROM, Phantom Purple)",22999,https://www.croma.com/vivo-y300-5g-8gb-ram-256gb-rom-phantom-purple-/p/311905,4.7,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Xiaomi 14 CIVI 5G (8GB RAM, 256GB, Shadow Black)",36999,https://www.croma.com/xiaomi-14-civi-5g-8gb-ram-256gb-shadow-black-/p/307337,N/A,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"Apple iPhone 14 (256GB, Purple)",69900,https://www.croma.com/apple-iphone-14-256gb-purple-/p/261937,4.3,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
"oppo K12x 5G (6GB RAM, 128GB, Breeze Blue)",12999,https://www.croma.com/oppo-k12x-5g-6gb-ram-128gb-breeze-blue-/p/308829,5,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
